Transaction ID,Transaction Date,Release Date,CustomerID,CustFirstName,CustLastName,CivilStatus,Gender,CustBirthday,CustSegment,VehicleID,Color,Manufacturer,Model,ModelYear,Type,TransmissionType,FuelType,SRP,EmployeeID,EmpFirstName,EmpLastName,EmpDesignation,BranchID,DiscountProvided,MiscellaneousFees,PaymentMethod,PlateNumber
TXN-RA-4431-070,23/08/2021,30/08/2021,CUST08407,Rochelle,Aquino,Divorced,Female,28982,Personal,VEH067BRNAT-GAS,Brown,Toyota,Rush,2023,SUV,Automatic,Gas,1360000,EMP0070,Miguel,Pascual,Junior,BR016,79500,62500,Cash,PUA 0733
TXN-AA-4451-110,12/09/2021,16/09/2021,CUST07274,Alvin,Abad,Divorced,Male,31980,Personal,VEH056WHTMT-GAS,White,Suzuki,Dzire,2025,Sedan,Manual,Gas,840000,EMP0110,Grace,Manalo,Junior,BR025,17500,64000,Bank Financing,KQG 1743
TXN-PS-6168-154,26/05/2026,05/06/2026,CUST04679,Patricia,Santos,Divorced,Female,27771,Personal,VEH016BRNMT-DSL,Brown,Toyota,Innova,2020,MPV,Manual,Diesel,1460000,EMP0154,Ronald,Estrella,Manager,BR035,89500,43000,Cash,WLX 4068
TXN-GP-6065-087,12/02/2026,16/02/2026,CUST04915,Grace,Padilla,Widowed,Female,21820,Personal,VEH046BLUMT-GAS,Blue,Foton,Gratour,2022,Van,Manual,Gas,770000,EMP0087,Marian,Fernandez,Mid-Level,BR020,104000,53000,Bank Financing,DFD 7053
TXN-AM-5623-054,27/11/2024,06/12/2024,CUST06524,Angelo,Manalo,Single,Male,34308,Personal,VEH070GRYAT-GAS,Gray,Chevrolet,Trailblazer,2024,SUV,Automatic,Gas,1890000,EMP0054,Ella,Fernandez,Mid-Level,BR012,0,55500,Bank Financing,KOD 3045
TXN-AC-4836-062,02/10/2022,07/10/2022,CUST02115,Angelo,Chan,Single,Male,21327,Personal,VEH030GRYCVT-GAS,Gray,MG,ZS,2022,SUV,CVT,Gas,1070000,EMP0062,Miguel,Santos,Junior,BR014,173500,39000,In-house Financing,NHE 9295
TXN-AE-4633-082,13/03/2022,23/03/2022,CUST04962,Arvin,Espiritu,Divorced,Male,20017,Personal,VEH062REDMT-DSL,Red,Hyundai,Accent,2026,Sedan,Manual,Diesel,1170000,EMP0082,Vincent,Yu,Manager,BR019,14000,31500,Bank Financing,EYE 6768
TXN-EV-5885-108,16/08/2025,23/08/2025,CUST03454,Elaine,Velasco,Widowed,Female,31869,Personal,VEH037BLUMT-GAS,Blue,Nissan,Almera,2025,Sedan,Manual,Gas,1040000,EMP0108,Angela,Fernandez,Junior,BR024,0,49500,Bank Financing,MQH 9486
TXN-NC-5373-148,22/03/2024,25/03/2024,CUST07934,Nicole,Castillo,Married,Female,26038,Personal,VEH094PRLAT-HYB,Pearl White,Chery,Tiggo 8 Pro,2022,SUV,Automatic,Hybrid,2150000,EMP0148,Roxanne,Santos,Senior,BR033,44500,69500,Bank Financing,IST 8913
TXN-JA-5579-036,14/10/2024,24/10/2024,CUST04062,Joseph,Alcantara,Single,Male,32995,Business,VEH015WHTAT-HYB,White,MG,HS,2021,SUV,Automatic,Hybrid,1740000,EMP0036,Marian,Valdez,Junior,BR008,10500,74000,Bank Financing,JPG 8135
TXN-HM-4748-133,06/07/2022,15/07/2022,CUST05056,Hazel,Mercado,Married,Female,28290,Personal,VEH003GRNMT-GAS,Green,Toyota,Avanza,2023,MPV,Manual,Gas,1200000,EMP0133,Clarisse,Mendoza,Junior,BR030,37000,80500,Trade-in + Financing,NZF 3048
TXN-ML-5581-076,16/10/2024,23/10/2024,CUST02195,Marvin,Lopez,Single,Male,29907,Personal,VEH040GRYAT-GAS,Gray,Suzuki,XL7,2026,MPV,Automatic,Gas,1370000,EMP0076,Alyssa,Co,Junior,BR017,0,71500,Bank Financing,KOF 5057
TXN-RT-5027-073,11/04/2023,18/04/2023,CUST06454,Ramon,Tolentino,Single,Male,37153,Personal,VEH058PRLAT-DSL,Pearl White,Mitsubishi,Montero Sport,2023,SUV,Automatic,Diesel,2080000,EMP0073,Carlo,Enriquez,Manager,BR017,5500,27500,Trade-in + Financing,TFN 5013
TXN-JG-5373-174,22/03/2024,31/03/2024,CUST05219,Jayson,Go,Single,Male,23651,Personal,VEH072BGEMT-DSL,Beige,Ford,Ranger,2020,Pick-Up,Manual,Diesel,1360000,EMP0174,Harold,Salazar,Mid-Level,BR039,4500,58000,Bank Financing,HIV 5728
TXN-PG-5187-049,18/09/2023,23/09/2023,CUST00437,Patrick,Gonzales,Married,Male,25568,Personal,VEH063BGEAT-GAS,Beige,Peugeot,5008,2024,SUV,Automatic,Gas,2570000,EMP0049,Dianne,De Leon,Senior,BR011,69500,55500,Company Purchase,UUP 7516
TXN-RM-5321-030,30/01/2024,05/02/2024,CUST03126,Rey,Marquez,Single,Male,28477,Personal,VEH006GRNMT-DSL,Green,Hyundai,H-100,2024,Utility,Manual,Diesel,1290000,EMP0030,Andrea,Fernandez,Senior,BR007,0,29500,Bank Financing,KFN 6487
TXN-JM-4988-094,03/03/2023,06/03/2023,CUST06174,James,Mendoza,Married,Male,37665,Personal,VEH010BGEAT-DSL,Beige,Kia,Carnival,2020,Van,Automatic,Diesel,2940000,EMP0094,Kristine,Bernardo,Senior,BR021,33000,84000,Trade-in + Financing,IJU 7666
TXN-RA-4347-159,31/05/2021,06/06/2021,CUST04736,Regina,Alcantara,Married,Female,35545,Personal,VEH066WHTAT-GAS,White,Peugeot,3008,2020,SUV,Automatic,Gas,2110000,EMP0159,Daniel,Co,Senior,BR036,8000,54000,Bank Financing,IJY 7216
TXN-RF-4171-016,06/12/2020,12/12/2020,CUST00690,Ramon,Francisco,Single,Male,25322,Personal,VEH045REDAT-GAS,Red,GAC,GS3 Emzoom,2026,SUV,Automatic,Gas,1420000,EMP0016,Leslie,Navarro,Mid-Level,BR004,6500,53000,Trade-in + Financing,RTF 8252
TXN-RB-5846-165,08/07/2025,14/07/2025,CUST03698,Rochelle,Bautista,Married,Female,23892,Personal,VEH006WHTMT-DSL,White,Hyundai,H-100,2024,Utility,Manual,Diesel,1290000,EMP0165,Daniel,Lim,Junior,BR037,0,84500,Cash,IMR 1991
TXN-DL-3994-041,12/06/2020,21/06/2020,CUST05263,Dianne,Lopez,Married,Female,34055,Personal,VEH058PRLAT-DSL,Pearl White,Mitsubishi,Montero Sport,2023,SUV,Automatic,Diesel,2080000,EMP0041,Kristine,Navarro,Manager,BR010,20000,52500,Bank Financing,GTW 0948
TXN-RF-5714-143,26/02/2025,04/03/2025,CUST00614,Rhea,Fernandez,Divorced,Female,30468,Personal,VEH065BLUMT-DSL,Blue,Foton,Transvan,2025,Van,Manual,Diesel,1480000,EMP0143,Angela,Lorenzo,Junior,BR032,7500,53000,Bank Financing,YIL 6581
TXN-CC-3965-123,14/05/2020,19/05/2020,CUST07519,Clarisse,Cabrera,Married,Female,22772,Personal,VEH080BLKCVT-GAS,Black,Toyota,Avanza,2023,MPV,CVT,Gas,1180000,EMP0123,Nathan,Bernardo,Senior,BR028,14000,36500,Cash,TUO 7188
TXN-MM-5756-108,09/04/2025,15/04/2025,CUST02304,Mikaela,Marquez,Widowed,Female,26005,Personal,VEH074PRLMT-DSL,Pearl White,Isuzu,Traviz,2020,Utility,Manual,Diesel,1060000,EMP0108,Angela,Fernandez,Junior,BR024,0,39000,Cash,JLG 3552
TXN-GA-5094-015,17/06/2023,20/06/2023,CUST02617,Grace,Alcantara,Single,Female,22224,Personal,VEH059SLVAT-GAS,Silver,Volkswagen,T-Cross,2024,SUV,Automatic,Gas,1490000,EMP0015,Janine,Dela Cruz,Junior,BR004,28500,55000,Bank Financing,RQY 3294
TXN-CL-5799-099,22/05/2025,30/05/2025,CUST08807,Clarisse,Luna,Single,Female,37143,Personal,VEH090WHTAT-ELEC,White,BYD,Atto 3,2025,SUV,Automatic,Electric,2220000,EMP0099,Julius,Manalo,Junior,BR022,69500,76500,Bank Financing,PUN 5391
TXN-RM-3942-071,21/04/2020,26/04/2020,CUST08526,Rey,Mendoza,Married,Male,29812,Personal,VEH093SLVAT-GAS,Silver,Toyota,Innova,2024,MPV,Automatic,Gas,1480000,EMP0071,Angela,Soriano,Mid-Level,BR016,5500,58000,Cash,PCN 8454
TXN-PP-5148-095,10/08/2023,17/08/2023,CUST04170,Princess,Perez,Single,Female,26504,Personal,VEH053BLKAT-DSL,Black,Nissan,Navara,2021,Pick-Up,Automatic,Diesel,1600000,EMP0095,Monica,Chua,Manager,BR022,0,67000,Cash,LSO 0894
TXN-RS-4755-141,13/07/2022,17/07/2022,CUST06267,Rhea,Sy,Single,Female,36904,Personal,VEH082GRYAT-GAS,Gray,Mazda,Mazda3,2020,Sedan,Automatic,Gas,1490000,EMP0141,Jerome,Velasco,Mid-Level,BR032,69000,64000,Cash,ZWD 8193
TXN-RV-4570-146,09/01/2022,13/01/2022,CUST07586,Rose,Villanueva,Widowed,Female,18016,Personal,VEH096REDAT-HYB,Red,Chery,Tiggo 7 Pro,2025,SUV,Automatic,Hybrid,1960000,EMP0146,Lester,De Leon,Mid-Level,BR033,0,54000,Bank Financing,VGJ 2971
TXN-LN-5164-021,26/08/2023,01/09/2023,CUST01103,Luis,Navarro,Single,Male,38552,Personal,VEH010BGEAT-DSL,Beige,Kia,Carnival,2020,Van,Automatic,Diesel,2940000,EMP0021,Monica,Abad,Senior,BR005,9500,42000,Bank Financing,RWG 0457
TXN-JD-5539-149,04/09/2024,11/09/2024,CUST05254,Joy,Domingo,Married,Female,26663,Personal,VEH034WHTAT-GAS,White,Geely,Coolray,2021,SUV,Automatic,Gas,1140000,EMP0149,Irene,Yap,Manager,BR034,12500,57000,Company Purchase,NKH 5571
TXN-AM-5436-020,24/05/2024,28/05/2024,CUST05223,Adrian,Mercado,Single,Male,38992,Personal,VEH024BRZCVT-GAS,Bronze,Geely,Emgrand,2020,Sedan,CVT,Gas,840000,EMP0020,Elaine,Rosales,Mid-Level,BR005,39500,83500,Cash,JTM 8378
TXN-AM-4546-062,16/12/2021,26/12/2021,CUST06364,Alvin,Marquez,Married,Male,34798,Personal,VEH071BGEMT-DSL,Beige,Mitsubishi,Strada,2021,Pick-Up,Manual,Diesel,1320000,EMP0062,Miguel,Santos,Junior,BR014,183500,32500,Bank Financing,CLJ 5803
TXN-MA-6128-045,16/04/2026,24/04/2026,CUST07855,Mae,Abad,Married,Female,31346,Personal,VEH087BGEAT-DSL,Beige,Kia,Carnival,2026,Van,Automatic,Diesel,3050000,EMP0045,Mara,Abad,Senior,BR010,136000,43500,Trade-in + Financing,AYZ 1942
TXN-ES-5815-008,07/06/2025,16/06/2025,CUST04638,Elaine,Santiago,Divorced,Female,27946,Business,VEH016GRYAT-DSL,Gray,Toyota,Innova,2020,MPV,Automatic,Diesel,1630000,EMP0008,Rachelle,Villanueva,Mid-Level,BR002,60000,57000,Bank Financing,IJW 4877
TXN-IC-6128-166,16/04/2026,24/04/2026,CUST02391,Ivan,Chan,Married,Male,34384,Business,VEH044PRLCVT-GAS,Pearl White,Honda,HR-V,2023,SUV,CVT,Gas,1580000,EMP0166,Andrea,Co,Senior,BR037,0,44000,Trade-in + Financing,PKD 3384
TXN-JD-4310-061,24/04/2021,29/04/2021,CUST02757,Jose,De Leon,Married,Male,25265,Personal,VEH071BLKMT-DSL,Black,Mitsubishi,Strada,2021,Pick-Up,Manual,Diesel,1320000,EMP0061,Rachelle,Lacson,Senior,BR014,36000,75500,Bank Financing,MXO 6008
TXN-ED-4050-163,07/08/2020,12/08/2020,CUST01114,Emmanuel,Del Rosario,Single,Male,38313,Personal,VEH096REDAT-HYB,Red,Chery,Tiggo 7 Pro,2025,SUV,Automatic,Hybrid,1960000,EMP0163,Adrian,Salazar,Manager,BR037,9500,45500,Cash,LBQ 9960
TXN-PC-4273-167,18/03/2021,26/03/2021,CUST00281,Paul,Cabrera,Married,Male,25284,Business,VEH098PRLAT-GAS,Pearl White,GAC,GN6,2025,MPV,Automatic,Gas,1400000,EMP0167,Elaine,Uy,Manager,BR038,14000,52500,Cash,CDE 5823
TXN-JS-4464-018,25/09/2021,28/09/2021,CUST01321,Jose,Soriano,Married,Male,31948,Personal,VEH031REDCVT-GAS,Red,Honda,CR-V,2025,SUV,CVT,Gas,2300000,EMP0018,Paolo,Bautista,Senior,BR004,12000,54500,Bank Financing,JMQ 7086
TXN-JD-4398-060,21/07/2021,31/07/2021,CUST03765,Jerome,Dela Cruz,Single,Male,38867,Business,VEH084REDMT-DSL,Red,Mazda,BT-50,2026,Pick-Up,Manual,Diesel,1720000,EMP0060,Bea,Cruz,Mid-Level,BR014,80000,20500,Bank Financing,YRH 5618
TXN-FD-4261-077,06/03/2021,11/03/2021,CUST02662,Fatima,Domingo,Married,Female,30321,Personal,VEH091BLKMT-DSL,Black,Foton,Thunder,2021,Pick-Up,Manual,Diesel,1300000,EMP0077,Alyssa,Morales,Manager,BR018,0,54000,In-house Financing,KXI 7197
TXN-JF-4447-020,08/09/2021,17/09/2021,CUST01246,James,Fernandez,Married,Male,34672,Personal,VEH016GRYAT-DSL,Gray,Toyota,Innova,2020,MPV,Automatic,Diesel,1630000,EMP0020,Elaine,Rosales,Mid-Level,BR005,21000,45500,Trade-in + Financing,KUA 2943
TXN-MJ-4168-054,03/12/2020,13/12/2020,CUST04038,Miguel,Jacinto,Single,Male,34878,Personal,VEH069PRLMT-GAS,Pearl White,Mitsubishi,Xpander,2024,MPV,Manual,Gas,1100000,EMP0054,Ella,Fernandez,Mid-Level,BR012,0,53500,Bank Financing,JUE 3309
TXN-AN-5124-059,17/07/2023,23/07/2023,CUST07062,Aaron,Natividad,Married,Male,37296,Personal,VEH081REDAT-DSL,Red,Isuzu,mu-X,2023,SUV,Automatic,Diesel,2080000,EMP0059,Clarisse,Ramos,Manager,BR014,0,39500,Bank Financing,CCO 5780
TXN-AM-5445-090,02/06/2024,12/06/2024,CUST02779,Alvin,Martinez,Married,Male,30724,Personal,VEH032GRYAT-HYB,Gray,Toyota,Camry,2021,Sedan,Automatic,Hybrid,2840000,EMP0090,Erika,Vargas,Junior,BR020,9500,83500,Cash,HMB 4440
TXN-RF-5357-036,06/03/2024,13/03/2024,CUST07502,Rochelle,Fernandez,Married,Female,28764,Personal,VEH040BGEAT-GAS,Beige,Suzuki,XL7,2026,MPV,Automatic,Gas,1370000,EMP0036,Marian,Valdez,Junior,BR008,161500,40500,Cash,KVJ 8448
TXN-GR-4500-071,31/10/2021,08/11/2021,CUST07849,Gabriel,Rosales,Divorced,Male,17895,Business,VEH015WHTAT-HYB,White,MG,HS,2021,SUV,Automatic,Hybrid,1740000,EMP0071,Angela,Soriano,Mid-Level,BR016,65500,41500,Company Purchase,HSM 5238
TXN-GN-4756-056,14/07/2022,24/07/2022,CUST00441,Gabriel,Navarro,Single,Male,38164,Personal,VEH019BRNAT-GAS,Brown,Chery,Tiggo 7 Pro,2026,SUV,Automatic,Gas,1660000,EMP0056,Rachelle,Aguilar,Junior,BR013,233500,38500,Cash,UVB 8761
TXN-MC-5982-094,21/11/2025,28/11/2025,CUST07358,Mariel,Castillo,Married,Female,24228,Personal,VEH030BRZAT-GAS,Bronze,MG,ZS,2022,SUV,Automatic,Gas,1170000,EMP0094,Kristine,Bernardo,Senior,BR021,42000,24500,Bank Financing,NXR 5738
TXN-JG-4938-111,12/01/2023,21/01/2023,CUST02726,Juan,Go,Married,Male,28903,Personal,VEH022BRNCVT-GAS,Brown,Honda,City,2024,Sedan,CVT,Gas,1180000,EMP0111,Mara,Estrada,Mid-Level,BR025,16000,61500,Bank Financing,QQZ 3710
TXN-CC-4867-157,02/11/2022,05/11/2022,CUST06409,Clarisse,Chua,Married,Female,33457,Personal,VEH019REDAT-HYB,Red,Chery,Tiggo 7 Pro,2026,SUV,Automatic,Hybrid,1850000,EMP0157,Rachelle,Castillo,Senior,BR035,47500,64000,Bank Financing,IAC 4919
TXN-KS-6162-031,20/05/2026,27/05/2026,CUST05707,Kathleen,Santos,Single,Female,36071,Personal,VEH073REDAT-ELEC,Red,Nissan,Leaf,2026,Hatchback,Automatic,Electric,3090000,EMP0031,Mikaela,Rosales,Mid-Level,BR007,38000,78500,Bank Financing,LBB 7031
TXN-PE-4718-036,06/06/2022,15/06/2022,CUST02624,Paulo,Espiritu,Married,Male,34049,Personal,VEH058BRNAT-DSL,Brown,Mitsubishi,Montero Sport,2023,SUV,Automatic,Diesel,2080000,EMP0036,Marian,Valdez,Junior,BR008,150500,38000,Trade-in + Financing,GKE 6406
TXN-KC-6165-080,23/05/2026,02/06/2026,CUST04561,Kristine,Co,Married,Female,30943,Personal,VEH014BRZAT-DSL,Bronze,Foton,Thunder,2022,Pick-Up,Automatic,Diesel,1580000,EMP0080,Anthony,Sy,Junior,BR018,9500,42000,Cash,WEI 4285
TXN-AL-5806-078,29/05/2025,06/06/2025,CUST05701,Aaron,Luna,Married,Male,31899,Personal,VEH099BRZCVT-GAS,Bronze,Honda,City,2022,Sedan,CVT,Gas,1110000,EMP0078,Joanna,Lacson,Mid-Level,BR018,109000,30000,Cash,RUX 5632
TXN-RF-4466-139,27/09/2021,03/10/2021,CUST02259,Ronald,Francisco,Married,Male,23244,Personal,VEH067SLVAT-GAS,Silver,Toyota,Rush,2023,SUV,Automatic,Gas,1360000,EMP0139,Rachelle,Estrada,Senior,BR031,44500,70000,Cash,QSQ 9541
TXN-JV-5102-056,25/06/2023,05/07/2023,CUST02237,Janelle,Velasco,Married,Female,32114,Personal,VEH011PRLAT-DSL,Pearl White,Isuzu,D-MAX,2025,Pick-Up,Automatic,Diesel,1800000,EMP0056,Rachelle,Aguilar,Junior,BR013,0,78500,Bank Financing,MRK 8400
TXN-MA-4568-153,07/01/2022,11/01/2022,CUST02756,Marvin,Aquino,Married,Male,19956,Personal,VEH072GRYMT-DSL,Gray,Ford,Ranger,2020,Pick-Up,Manual,Diesel,1360000,EMP0153,Samantha,Sy,Mid-Level,BR034,38500,53000,In-house Financing,MNO 2595
TXN-MG-6134-096,22/04/2026,02/05/2026,CUST01678,Michael,Garcia,Single,Male,37956,Personal,VEH018PRLAT-DSL,Pearl White,Nissan,Terra,2025,SUV,Automatic,Diesel,2180000,EMP0096,Angelica,Pascual,Senior,BR022,20500,70500,In-house Financing,AGW 0818
TXN-CG-3964-041,13/05/2020,16/05/2020,CUST02720,Clarisse,Go,Widowed,Female,23215,Personal,VEH071SLVAT-DSL,Silver,Mitsubishi,Strada,2021,Pick-Up,Automatic,Diesel,1580000,EMP0041,Kristine,Navarro,Manager,BR010,105500,71000,In-house Financing,UON 5192
TXN-RA-4270-131,15/03/2021,25/03/2021,CUST06744,Rhea,Aguilar,Single,Female,26759,Personal,VEH039ORGAT-DSL,Orange,Toyota,Hilux,2022,Pick-Up,Automatic,Diesel,1580000,EMP0131,Lourdes,Villarin,Manager,BR030,0,33000,Cash,WGS 8764
TXN-ER-5084-052,07/06/2023,15/06/2023,CUST01526,Eric,Rivera,Married,Male,31765,Personal,VEH077SLVMT-DSL,Silver,Mitsubishi,L300,2022,Utility,Manual,Diesel,930000,EMP0052,Nathan,Aquino,Junior,BR012,53500,25000,Bank Financing,YJY 3077
TXN-KN-5211-083,12/10/2023,16/10/2023,CUST03569,Kevin,Navarro,Married,Male,34609,Personal,VEH073ORGAT-ELEC,Orange,Nissan,Leaf,2026,Hatchback,Automatic,Electric,3090000,EMP0083,Regina,Abad,Senior,BR019,0,67000,Bank Financing,VIP 5436
TXN-DR-4618-131,26/02/2022,03/03/2022,CUST02589,Danica,Reyes,Married,Female,26241,Personal,VEH002BRNAT-GAS,Brown,Mazda,CX-3,2023,SUV,Automatic,Gas,1600000,EMP0131,Lourdes,Villarin,Manager,BR030,0,31500,Company Purchase,LZX 8388
TXN-IO-4774-109,01/08/2022,04/08/2022,CUST06494,Ivan,Ong,Married,Male,36768,Personal,VEH055BLKMT-GAS,Black,Suzuki,Jimny,2024,SUV,Manual,Gas,1310000,EMP0109,Nathaniel,Mercado,Manager,BR025,4000,22000,Bank Financing,GRS 0412
TXN-JA-4487-073,18/10/2021,28/10/2021,CUST02166,Jerome,Aguilar,Married,Male,17405,Personal,VEH076SLVMT-GAS,Silver,Toyota,Raize,2020,SUV,Manual,Gas,830000,EMP0073,Carlo,Enriquez,Manager,BR017,0,70500,Bank Financing,SCI 8177
TXN-MP-4295-019,09/04/2021,17/04/2021,CUST02689,Mark,Perez,Married,Male,26650,Personal,VEH022GRNCVT-GAS,Green,Honda,City,2024,Sedan,CVT,Gas,1180000,EMP0019,Francis,Lim,Manager,BR005,51000,16000,Cash,TXQ 4281
TXN-EC-4000-169,18/06/2020,26/06/2020,CUST04060,Eric,Chan,Married,Male,27293,Personal,VEH074BGEMT-DSL,Beige,Isuzu,Traviz,2020,Utility,Manual,Diesel,1060000,EMP0169,Mary,Sy,Senior,BR038,28000,33500,Bank Financing,PPU 6863
TXN-MP-5048-029,02/05/2023,12/05/2023,CUST03922,Michelle,Perez,Single,Female,38089,Business,VEH049BGECVT-HYB,Beige,Subaru,Forester,2024,SUV,CVT,Hybrid,2580000,EMP0029,Nathan,Valdez,Junior,BR007,13000,22000,Bank Financing,QBX 0333
TXN-GV-4590-016,29/01/2022,03/02/2022,CUST00274,Grace,Villanueva,Widowed,Female,27361,Personal,VEH089BLUCVT-GAS,Blue,Chery,Tiggo 2 Pro,2026,SUV,CVT,Gas,1170000,EMP0016,Leslie,Navarro,Mid-Level,BR004,45000,24500,Bank Financing,BBU 5654
TXN-GI-5776-021,29/04/2025,03/05/2025,CUST05078,Gleecy,Intal,Married,Female,33148,Personal,VEH004SLVAT-DSL,Silver,Isuzu,mu-X,2025,SUV,Automatic,Diesel,2240000,EMP0021,Monica,Abad,Senior,BR005,16500,26000,Company Purchase,EIP 7663
TXN-IM-3832-120,02/01/2020,05/01/2020,CUST07119,Irene,Mendoza,Married,Female,26732,Personal,VEH021BRNAT-GAS,Brown,GAC,GN6,2020,MPV,Automatic,Gas,1190000,EMP0120,Marco,Valdez,Senior,BR027,15500,26500,Bank Financing,ITT 1771
TXN-PD-4497-099,28/10/2021,02/11/2021,CUST06093,Princess,Del Rosario,Married,Female,25391,Personal,VEH016GRYAT-DSL,Gray,Toyota,Innova,2020,MPV,Automatic,Diesel,1630000,EMP0099,Julius,Manalo,Junior,BR022,34000,37000,In-house Financing,UAU 2075
TXN-VV-4636-088,16/03/2022,25/03/2022,CUST06025,Vincent,Valdez,Single,Male,29369,Personal,VEH004SLVAT-DSL,Silver,Isuzu,mu-X,2025,SUV,Automatic,Diesel,2240000,EMP0088,Alyssa,Aquino,Junior,BR020,40500,37000,Trade-in + Financing,RCT 0800
TXN-TB-5946-074,16/10/2025,24/10/2025,CUST03679,Trisha,Bernardo,Single,Female,36914,Personal,VEH013BLUAT-ELEC,Blue,BYD,Atto 3,2022,SUV,Automatic,Electric,2190000,EMP0074,Andrea,Salazar,Mid-Level,BR017,33500,70000,Trade-in + Financing,IVO 1602
TXN-DC-4714-155,02/06/2022,10/06/2022,CUST05091,Danica,Co,Married,Female,32503,Personal,VEH090ORGAT-ELEC,Orange,BYD,Atto 3,2025,SUV,Automatic,Electric,2220000,EMP0155,Emmanuel,Vargas,Junior,BR035,106000,52000,Bank Financing,JHU 7239
TXN-RP-4187-153,22/12/2020,31/12/2020,CUST00105,Ryan,Perez,Single,Male,37449,Personal,VEH067BRNAT-GAS,Brown,Toyota,Rush,2023,SUV,Automatic,Gas,1360000,EMP0153,Samantha,Sy,Mid-Level,BR034,20500,34500,Bank Financing,QSA 3737
TXN-AC-4887-068,22/11/2022,25/11/2022,CUST00982,Abigail,Cortez,Single,Female,32505,Personal,VEH089ORGCVT-GAS,Orange,Chery,Tiggo 2 Pro,2026,SUV,CVT,Gas,1170000,EMP0068,Joanna,Castillo,Manager,BR016,36000,79500,Cash,GVK 8475
TXN-BV-5916-048,16/09/2025,23/09/2025,CUST07127,Bryan,Valdez,Married,Male,33348,Personal,VEH092SLVAT-HYB,Silver,MG,HS,2023,SUV,Automatic,Hybrid,1860000,EMP0048,Grace,Cabrera,Mid-Level,BR011,126000,23000,Bank Financing,WYK 8342
TXN-AD-5255-016,25/11/2023,04/12/2023,CUST02694,Angelica,Dela Cruz,Widowed,Female,18866,Personal,VEH076SLVMT-GAS,Silver,Toyota,Raize,2020,SUV,Manual,Gas,830000,EMP0016,Leslie,Navarro,Mid-Level,BR004,8000,29000,Bank Financing,NZF 3211
TXN-DD-5845-002,07/07/2025,14/07/2025,CUST05371,Daniel,De Leon,Single,Male,31425,Personal,VEH094ORGAT-HYB,Orange,Chery,Tiggo 8 Pro,2022,SUV,Automatic,Hybrid,2150000,EMP0002,Irene,Lim,Mid-Level,BR001,0,43000,Bank Financing,JNR 2904
TXN-EG-4402-024,25/07/2021,31/07/2021,CUST02291,Erika,Gonzales,Single,Female,35470,Personal,VEH095BRNAT-DSL,Brown,Nissan,Terra,2023,SUV,Automatic,Diesel,2100000,EMP0024,Elaine,Tan,Junior,BR006,42000,28500,In-house Financing,ZDV 3665
TXN-MT-4192-175,27/12/2020,03/01/2021,CUST02111,Marco,Tan,Married,Male,31902,Personal,VEH059BLKAT-GAS,Black,Volkswagen,T-Cross,2024,SUV,Automatic,Gas,1490000,EMP0175,Jerome,Castillo,Senior,BR039,7000,73000,Cash,LEO 8306
TXN-KM-5602-168,06/11/2024,12/11/2024,CUST02436,Kristine,Marquez,Single,Female,38782,Business,VEH095BRNAT-DSL,Brown,Nissan,Terra,2023,SUV,Automatic,Diesel,2100000,EMP0168,Joanna,De Leon,Junior,BR038,27000,73500,Bank Financing,QMW 4034
TXN-AR-5916-148,16/09/2025,25/09/2025,CUST07860,Angela,Reyes,Widowed,Female,16638,Business,VEH008BGEAT-GAS,Beige,Ford,Territory,2025,SUV,Automatic,Gas,1520000,EMP0148,Roxanne,Santos,Senior,BR033,29000,62000,Trade-in + Financing,NKE 3287
TXN-BP-6039-051,17/01/2026,24/01/2026,CUST02616,Bryan,Pascual,Single,Male,37080,Personal,VEH092SLVAT-HYB,Silver,MG,HS,2023,SUV,Automatic,Hybrid,1860000,EMP0051,Julius,Pineda,Junior,BR012,106000,45500,Bank Financing,NUT 7959
TXN-PS-4678-057,27/04/2022,06/05/2022,CUST03876,Princess,Santiago,Single,Female,36245,Personal,VEH028BGEAT-HYB,Beige,GAC,M8,2021,Van,Automatic,Hybrid,3040000,EMP0057,Carlos,Fernandez,Senior,BR013,12000,38000,Bank Financing,XAS 9551
TXN-IL-6148-051,06/05/2026,12/05/2026,CUST00622,Ivan,Luna,Married,Male,33901,Business,VEH065GRYMT-DSL,Gray,Foton,Transvan,2025,Van,Manual,Diesel,1480000,EMP0051,Julius,Pineda,Junior,BR012,6500,79500,Bank Financing,AMI 6831
TXN-JL-5684-148,27/01/2025,06/02/2025,CUST01818,Joseph,Luna,Married,Male,34162,Personal,VEH021BRNAT-GAS,Brown,GAC,GN6,2020,MPV,Automatic,Gas,1190000,EMP0148,Roxanne,Santos,Senior,BR033,3500,33500,Bank Financing,YKC 3119
TXN-EL-5031-088,15/04/2023,18/04/2023,CUST03658,Emmanuel,Luna,Married,Male,30479,Business,VEH019REDAT-HYB,Red,Chery,Tiggo 7 Pro,2026,SUV,Automatic,Hybrid,1850000,EMP0088,Alyssa,Aquino,Junior,BR020,6500,62000,Bank Financing,THE 0758
TXN-FC-4809-059,05/09/2022,15/09/2022,CUST01706,Francis,Cruz,Single,Male,36318,Personal,VEH085BLUAT-GAS,Blue,Ford,Territory,2022,SUV,Automatic,Gas,1570000,EMP0059,Clarisse,Ramos,Manager,BR014,65500,44000,Bank Financing,GZE 8076
